[0.03637354 0.63059866 0.33302778],[0.00052734 0.02789837 0.01050084],[0.00149154 0.07890851 0.02970087]
[0.01531764 0.01520734 0.9694751 ],[6.18625280e-02 4.12171828e-07 9.70065922e-07],[1.74973652e-01 1.16579798e-06 2.74376077e-06]
[0.31456056 0.02094734 0.66449213],[2.63498658e-02 2.85398909e-03 7.15846475e-05],[0.07452868 0.0080723  0.00020247]
[0.605253   0.00904252 0.3857045 ],[3.80161952e-05 2.37599738e-03 2.20962106e-02],[0.00010753 0.00672034 0.06249752]
[0.07342562 0.2834202  0.64315426],[0.07561523 0.00034346 0.00109165],[0.21387216 0.00097144 0.00308766]
[0.01942472 0.01305394 0.9675214 ],[6.39223238e-02 2.26347779e-07 2.13932228e-07],[1.80799635e-01 6.40208197e-07 6.05091718e-07]
[0.01399269 0.64835113 0.33765617],[0.00023142 0.01257974 0.01557985],[0.00065455 0.03558088 0.04406647]
[0.37084827 0.05243441 0.5767173 ],[0.00221939 0.07458416 0.00610115],[0.00627737 0.21095588 0.01725667]
[0.01972893 0.3769659  0.60330516],[0.00227348 0.00191325 0.1045067 ],[0.00643038 0.00541149 0.29558959]
[0.01187954 0.3024239  0.68569654],[5.64155566e-02 1.83538789e-06 1.38396530e-05],[1.59567291e-01 5.19126091e-06 3.91444501e-05]
[0.08841424 0.03781996 0.8737658 ],[5.33997505e-02 9.47871935e-05 8.93589577e-06],[1.51037303e-01 2.68098669e-04 2.52745300e-05]
[0.0215839  0.04409943 0.93431664],[6.54379372e-02 3.30779066e-07 2.97778667e-07],[1.85086436e-01 9.35584483e-07 8.42245259e-07]
[0.0128341  0.01714323 0.97002274],[6.33664361e-02 2.10909890e-07 2.42562569e-07],[1.79227347e-01 5.96543253e-07 6.86070551e-07]
[0.09523848 0.20303603 0.7017254 ],[0.04186936 0.00010301 0.00162269],[0.11842443 0.00029135 0.00458967]
[0.02307751 0.02779524 0.94912726],[6.34076143e-02 3.88276053e-07 7.25804068e-07],[1.79343816e-01 1.09821052e-06 2.05288391e-06]
[0.04879498 0.0376289  0.91357607],[7.24320225e-02 2.21985730e-06 3.95567312e-06],[2.04868697e-01 6.27870460e-06 1.11883331e-05]
[0.01879067 0.01967734 0.961532  ],[6.29178309e-02 2.25493399e-07 2.94347337e-07],[1.77958500e-01 6.37791646e-07 8.32539991e-07]
[0.05087099 0.22971493 0.71941406],[5.25280094e-02 2.22864251e-04 2.02484845e-05],[1.48571647e-01 6.30355291e-04 5.72713629e-05]
[0.03923124 0.03092942 0.9298394 ],[6.43041814e-02 3.63927430e-07 2.87992030e-07],[1.81879691e-01 1.02934221e-06 8.14564470e-07]
[0.04888556 0.20852381 0.74259067],[7.71141335e-02 1.28103142e-05 2.87487604e-05],[2.18111707e-01 3.62330402e-05 8.13137736e-05]
[0.02303298 0.02835491 0.9486122 ],[6.99609815e-02 9.22069233e-07 7.38067184e-07],[1.97879538e-01 2.60800563e-06 2.08756924e-06]
[0.6586757  0.01712983 0.32419452],[0.00014802 0.01313156 0.01134546],[0.00041865 0.03714167 0.0320898 ]
[0.15178026 0.07984894 0.76837075],[0.07153158 0.00054245 0.00013206],[0.20232185 0.00153427 0.00037352]
[0.07804921 0.04922283 0.872728  ],[8.85399970e-02 2.01245111e-05 2.18898765e-05],[2.50428929e-01 5.69207130e-05 6.19139204e-05]
[0.01799511 0.02218358 0.95982134],[6.54502906e-02 3.00517753e-07 3.35961595e-07],[1.85121377e-01 8.49992565e-07 9.50242888e-07]
[0.04632883 0.03057851 0.9230927 ],[7.42823974e-02 2.01474965e-06 1.68629507e-06],[2.10102348e-01 5.69857255e-06 4.76956271e-06]
[0.01498575 0.01444413 0.9705702 ],[6.36158069e-02 1.93791302e-07 1.94597711e-07],[1.79932674e-01 5.48124576e-07 5.50405445e-07]
[0.30236712 0.06276478 0.63486814],[0.01062012 0.05104753 0.00171634],[0.03003825 0.14438423 0.00485453]
[0.03760426 0.07357308 0.8888227 ],[7.32952694e-02 1.64738878e-06 2.21794854e-06],[2.07310328e-01 4.65951910e-06 6.27330580e-06]
[0.16698347 0.07414091 0.75887567],[7.05039756e-02 1.75686595e-04 4.34639225e-05],[1.99415357e-01 4.96916732e-04 1.22934537e-04]
[0.0509868  0.26133457 0.6876786 ],[5.87453861e-02 8.75302769e-05 6.22163326e-04],[0.16615704 0.00024757 0.00175974]
[0.01651427 0.023671   0.9598147 ],[6.54617800e-02 2.96965712e-07 3.28141496e-07],[1.85153874e-01 8.39945876e-07 9.28124308e-07]
[0.01654651 0.04193559 0.9415179 ],[6.56149221e-02 6.31587570e-07 1.16921242e-06],[1.85587026e-01 1.78639941e-06 3.30703213e-06]
[0.01733594 0.05084278 0.9318212 ],[6.63068033e-02 3.11902156e-07 3.09587651e-07],[1.87543961e-01 8.82192519e-07 8.75646108e-07]
[0.07393741 0.02828448 0.8977781 ],[6.90718065e-02 9.52200761e-07 1.53138935e-06],[1.95364571e-01 2.69323046e-06 4.33142317e-06]
[0.02406606 0.12985519 0.84607875],[4.70639677e-02 8.05893244e-06 1.31963721e-04],[1.33117003e-01 2.27941031e-05 3.73249767e-04]
[0.01396627 0.02991817 0.95611554],[6.33003035e-02 2.46481473e-07 3.23497818e-07],[1.79040296e-01 6.97154884e-07 9.14990003e-07]
[0.12657088 0.13878258 0.7346466 ],[7.93758611e-02 2.30181108e-04 8.88031376e-05],[0.22450884 0.00065105 0.00025117]
[0.21782446 0.02025905 0.76191646],[6.69744907e-02 3.53552682e-05 8.07539683e-06],[1.89432466e-01 9.99997997e-05 2.28406714e-05]
[0.0133239  0.9331771  0.05349898],[1.16074024e-06 5.69982110e-02 7.51954462e-06],[3.28306918e-06 1.61215286e-01 2.12684840e-05]
[0.02022693 0.02033877 0.9594343 ],[6.59422032e-02 2.94077582e-07 3.00456018e-07],[1.86512716e-01 8.31777009e-07 8.49817952e-07]
[0.01749658 0.0239728  0.95853055],[6.40045778e-02 2.16093710e-07 2.27711923e-07],[1.81032284e-01 6.11205312e-07 6.44066581e-07]
[0.0250845  0.06677768 0.9081378 ],[0.05135997 0.00020204 0.00183959],[0.14526794 0.00057145 0.00520315]
[0.90047634 0.01229857 0.08722513],[6.15311668e-07 2.33915689e-06 5.97102947e-02],[1.74036421e-06 6.61613481e-06 1.68886217e-01]
[0.01608475 0.01378311 0.9701321 ],[6.78618388e-02 4.20803957e-07 4.29442308e-07],[1.91942266e-01 1.19021333e-06 1.21464627e-06]
[0.0218934  0.01894325 0.95916337],[6.33081142e-02 2.55583400e-07 3.44190844e-07],[1.79062387e-01 7.22899020e-07 9.73518719e-07]
[0.01871095 0.0137707  0.9675184 ],[6.42217381e-02 2.14181090e-07 2.14004886e-07],[1.81646506e-01 6.05795606e-07 6.05297225e-07]
[0.02237605 0.01881555 0.9588084 ],[6.43796051e-02 2.40987650e-07 2.29722720e-07],[1.82093021e-01 6.81616006e-07 6.49753973e-07]
[0.03206189 0.0195327  0.94840544],[6.42193391e-02 8.76582006e-07 4.68019643e-07],[1.81639721e-01 2.47934832e-06 1.32375945e-06]
[0.01216214 0.7057636  0.28207427],[0.00052098 0.00691596 0.03736793],[0.00147355 0.01956128 0.10569248]
[0.25439107 0.02286394 0.722745  ],[4.56177191e-02 2.86232113e-04 1.64949748e-05],[1.29026394e-01 8.09586671e-04 4.66548341e-05]
[0.01860185 0.03386172 0.9475364 ],[6.37788173e-02 2.12328033e-07 2.28696510e-07],[1.80393737e-01 6.00554367e-07 6.46851412e-07]
[0.00938486 0.16778818 0.82282704],[5.55905890e-02 2.01099601e-05 1.93928463e-04],[1.57233930e-01 5.68795565e-05 5.48512526e-04]
[0.19570811 0.05622132 0.74807054],[0.01912768 0.01073823 0.00026719],[0.05410126 0.0303723  0.00075572]
[0.01661302 0.03751693 0.9458701 ],[7.44291672e-02 1.46951596e-06 1.58999421e-06],[2.10517475e-01 4.15641880e-06 4.49718276e-06]
[0.0160514  0.03217507 0.9517735 ],[6.52829201e-02 8.53041180e-07 4.98012191e-07],[1.84647982e-01 2.41276481e-06 1.40859119e-06]
[0.0190041  0.01352103 0.9674749 ],[6.40214818e-02 2.21817732e-07 2.39224997e-07],[1.81080096e-01 6.27395290e-07 6.76630471e-07]
[0.09936251 0.05230065 0.8483369 ],[7.12803315e-02 1.49833012e-06 1.13859878e-06],[2.01611223e-01 4.23791756e-06 3.22044366e-06]
[0.05862407 0.11435851 0.8270174 ],[8.72600408e-02 5.93496033e-05 4.10448049e-05],[2.46808666e-01 1.67866028e-04 1.16092239e-04]
[0.51098764 0.01215396 0.47685835],[0.00368632 0.07291928 0.00111077],[0.01042648 0.20624686 0.00314173]
[0.0288584  0.01649863 0.95464295],[6.29483194e-02 2.79501845e-07 2.19463463e-07],[1.78044734e-01 7.90550599e-07 6.20736410e-07]
[0.3531979 0.0282056 0.6185965],[0.00716228 0.03067033 0.00036915],[0.020258   0.08674879 0.00104412]
[0.6443448  0.01680827 0.33884686],[0.00026506 0.01908328 0.01066465],[0.00074971 0.05397566 0.0301642 ]
[0.8883377  0.01206607 0.09959637],[6.26635200e-06 1.64113706e-04 4.05863013e-02],[1.77239200e-05 4.64183658e-04 1.14795395e-01]
[0.8007138  0.01260509 0.18668117],[6.32676197e-06 9.54559538e-05 4.88299133e-02],[1.78947852e-05 2.69990209e-04 1.38111851e-01]
[0.04396729 0.24075823 0.7152745 ],[8.21028303e-02 2.26999135e-05 4.16134406e-05],[2.32221872e-01 6.42050509e-05 1.17700584e-04]
[0.18478547 0.06900758 0.74620694],[0.09943708 0.00037938 0.00034794],[0.28125054 0.00107304 0.00098412]
[0.08749006 0.04584842 0.8666615 ],[6.64344127e-02 1.14014213e-04 1.83261054e-05],[1.87904895e-01 3.22480892e-04 5.18340535e-05]
[0.04741066 0.02915925 0.9234301 ],[6.52806403e-02 3.25174810e-05 6.70735581e-06],[1.84641534e-01 9.19733253e-05 1.89712671e-05]
[0.02131564 0.01534756 0.9633367 ],[6.35221583e-02 3.05022209e-07 2.42252362e-07],[1.79667796e-01 8.62733089e-07 6.85193153e-07]
[0.02511032 0.01273936 0.96215034],[7.26710473e-02 9.86124992e-07 1.01280208e-06],[2.05544761e-01 2.78918268e-06 2.86463687e-06]
[0.16363889 0.08381724 0.75254387],[0.08645222 0.00024341 0.00048496],[0.24452381 0.00068846 0.00137166]
[0.07045939 0.05685364 0.87268704],[7.82903145e-02 2.74067973e-06 2.91028419e-06],[2.21438449e-01 7.75181288e-06 8.23152673e-06]
[0.01622085 0.01778654 0.96599257],[6.37737862e-02 2.17335955e-07 2.39393382e-07],[1.80379507e-01 6.14718910e-07 6.77106736e-07]
[0.01981262 0.65163827 0.3285491 ],[0.0001024  0.01791577 0.00612812],[0.00028962 0.05067345 0.01733295]
[0.01903481 0.05970123 0.921264  ],[6.38979165e-02 4.34839189e-07 8.18859850e-07],[1.80730600e-01 1.22991096e-06 2.31608541e-06]
[0.03143081 0.01882171 0.9497475 ],[7.29638475e-02 4.45260056e-06 2.55298577e-06],[2.06372925e-01 1.25938562e-05 7.22093420e-06]
[0.52848727 0.02025318 0.4512595 ],[0.00501817 0.06136094 0.00104187],[0.01419353 0.17355494 0.00294686]
[0.02863106 0.35651493 0.614854  ],[0.03489906 0.00489525 0.00024511],[0.09870946 0.01384585 0.00069328]
[0.01565593 0.01438594 0.9699581 ],[6.35569353e-02 2.00271733e-07 1.95330633e-07],[1.79766160e-01 5.66454001e-07 5.52478461e-07]
[0.01208758 0.621309   0.3666035 ],[5.57876512e-05 2.70607079e-02 2.29848340e-03],[0.00015779 0.07653924 0.00650109]
[0.04082906 0.04650064 0.9126704 ],[6.65759477e-02 1.15773343e-06 2.81708032e-06],[1.88305216e-01 3.27456463e-06 7.96790639e-06]
[0.01258029 0.02252533 0.96489435],[6.28928775e-02 2.14245484e-07 2.69716010e-07],[1.77887921e-01 6.05977738e-07 7.62872077e-07]
[0.01660275 0.0166351  0.9667622 ],[6.46147624e-02 2.67601058e-07 3.09105716e-07],[1.82758147e-01 7.56890092e-07 8.74282992e-07]
[0.2239211  0.0565224  0.71955645],[0.04473806 0.0017269  0.00012727],[0.12653835 0.00488441 0.00035997]
[0.02857735 0.41382197 0.5576007 ],[0.0084164  0.00052909 0.0328154 ],[0.02380516 0.00149649 0.09281598]
[0.6297315  0.01526988 0.35499862],[0.00060487 0.04615403 0.00539357],[0.00171084 0.13054331 0.01525533]
[0.11669709 0.05669386 0.82660896],[7.61203392e-02 1.80246857e-05 8.39741270e-06],[2.15300832e-01 5.09815099e-05 2.37514699e-05]
[0.01488776 0.01977083 0.9653415 ],[6.42379295e-02 4.03408431e-07 3.05143389e-07],[1.81692302e-01 1.14101135e-06 8.63075839e-07]
[0.03930592 0.06760978 0.8930842 ],[6.32858259e-02 1.82667328e-06 7.17094301e-06],[1.78999347e-01 5.16661225e-06 2.02824897e-05]
[0.35760614 0.08986892 0.552525  ],[0.00482156 0.10830289 0.00492547],[0.01363742 0.30632682 0.01393134]
[0.4580966  0.02826885 0.51363456],[0.02385346 0.00980251 0.00035549],[0.06746779 0.02772568 0.00100549]
[0.01943892 0.02616872 0.9543924 ],[7.21302087e-02 8.80740482e-07 8.61775112e-07],[2.04015039e-01 2.49111027e-06 2.43746810e-06]
[0.07093445 0.12143946 0.8076261 ],[8.09049225e-02 1.39244441e-04 6.02614212e-05],[2.28833677e-01 3.93842754e-04 1.70445038e-04]
[0.34849727 0.0577771  0.5937256 ],[0.01152466 0.04306761 0.00133673],[0.03259665 0.12181359 0.00378084]
[0.0274973  0.03627355 0.9362291 ],[6.43666698e-02 2.96118945e-07 2.55912210e-07],[1.82056435e-01 8.37550857e-07 7.23829037e-07]
[0.0560451  0.03005996 0.91389495],[6.85663533e-02 6.06277834e-07 7.76941018e-07],[1.93934933e-01 1.71481267e-06 2.19752105e-06]
[0.01915954 0.02207226 0.9587682 ],[6.53078695e-02 3.83266329e-07 5.20827507e-07],[1.84718549e-01 1.08404088e-06 1.47312265e-06]
[0.08383626 0.04155416 0.8746096 ],[5.86043132e-02 7.23985555e-06 5.90846422e-05],[1.65758029e-01 2.04774038e-05 1.67116605e-04]
[0.3020658  0.07249979 0.62543446],[0.09895647 0.00062815 0.00055823],[0.27989117 0.00177668 0.0015789 ]
[0.01310429 0.02393016 0.9629656 ],[6.52981900e-02 2.62158764e-07 2.66840811e-07],[1.84691172e-01 7.41496960e-07 7.54739789e-07]
[0.03027832 0.02220217 0.9475195 ],[6.53290855e-02 5.08046708e-07 8.73656861e-07],[1.84778557e-01 1.43697309e-06 2.47107476e-06]
[0.03139764 0.34768274 0.62091964],[0.00964068 0.00038027 0.024775  ],[0.02726795 0.00107556 0.07007429]
[0.17981519 0.01461547 0.80556935],[0.00458952 0.06638876 0.00109256],[0.01298112 0.18777578 0.00309023]
[0.0397128  0.12704612 0.8332411 ],[2.62706613e-02 7.51801419e-05 3.05713099e-03],[0.07430465 0.00021264 0.00864687]
[0.03765361 0.02929798 0.93304837],[7.14872880e-02 1.45283437e-06 1.10778122e-06],[2.02196584e-01 4.10923614e-06 3.13327846e-06]
[0.02627506 0.33324093 0.64048404],[0.01323077 0.0002678  0.01571699],[0.03742227 0.00075744 0.04445436]
[0.01459888 0.01707064 0.96833044],[6.38724887e-02 2.20179066e-07 2.41601835e-07],[1.80658680e-01 6.22760443e-07 6.83353183e-07]
[0.22495297 0.02110412 0.7539429 ],[2.07240182e-02 3.90929553e-03 6.64326722e-05],[0.05861638 0.01105716 0.0001879 ]
[0.01617629 0.01454658 0.96927714],[6.30931592e-02 2.10204525e-07 1.91597823e-07],[1.78454403e-01 5.94548181e-07 5.41920479e-07]
[0.10893361 0.04894458 0.84212184],[7.69058013e-02 3.62335086e-05 1.51911868e-05],[2.17522454e-01 1.02483838e-04 4.29671649e-05]
[0.01154367 0.08234005 0.9061162 ],[6.76936789e-02 6.62205423e-07 9.97889892e-07],[1.91466638e-01 1.87299978e-06 2.82245884e-06]
[0.13220805 0.01362435 0.8541676 ],[7.25397322e-02 1.32815526e-06 1.13365528e-06],[2.05173346e-01 3.75659037e-06 3.20646134e-06]
[0.01533999 0.02203702 0.96262294],[6.43661359e-02 4.41761256e-07 3.26145290e-07],[1.82054925e-01 1.24948952e-06 9.22478185e-07]
[0.04301813 0.01435059 0.9426313 ],[6.27380262e-02 4.21186073e-07 2.75505307e-07],[1.77449935e-01 1.19129411e-06 7.79246682e-07]
[0.07841971 0.21181564 0.70976466],[0.08700728 0.00040253 0.00076157],[0.24609375 0.00113853 0.00215404]
[0.01509339 0.01690901 0.96799767],[6.51816040e-02 3.11358802e-07 2.81728452e-07],[1.84361417e-01 8.80655681e-07 7.96848395e-07]
[0.17334408 0.00884006 0.81781596],[0.01373063 0.01087947 0.00015325],[0.03883608 0.03077178 0.00043344]
[0.01916716 0.0150207  0.96581215],[6.43493833e-02 3.63316440e-07 2.88180747e-07],[1.82007541e-01 1.02761407e-06 8.15098241e-07]
[0.18275827 0.22930117 0.5879405 ],[0.03331238 0.02594769 0.00239062],[0.09422163 0.07339115 0.00676169]
[0.01550681 0.47063902 0.51385415],[0.00810541 0.00039749 0.02968492],[0.02292557 0.00112427 0.08396163]
[0.06551369 0.2319112  0.70257515],[0.03251798 0.00014344 0.00332704],[0.09197474 0.00040571 0.00941028]
[0.03185614 0.23977299 0.7283708 ],[5.08968349e-02 2.82209246e-05 3.37810734e-04],[1.43957988e-01 7.98208287e-05 9.55473044e-04]
[0.08699187 0.11607608 0.7969321 ],[8.02982655e-02 1.24642011e-05 2.14643994e-05],[2.27117792e-01 3.52540845e-05 6.07104895e-05]
[0.02125466 0.02643084 0.9523145 ],[7.55153611e-02 2.40455596e-06 2.01261843e-06],[2.13589696e-01 6.80111129e-06 5.69254456e-06]
[0.0489742  0.3511348  0.59989095],[0.02143178 0.00036484 0.01132747],[0.06061823 0.00103191 0.03203892]
[0.00951725 0.13304766 0.85743505],[4.46051708e-02 6.09515461e-06 1.20977172e-04],[1.26162475e-01 1.72397006e-05 3.42175114e-04]
[0.0288041  0.02128151 0.94991446],[6.86529549e-02 5.70356056e-07 6.77290887e-07],[1.94179880e-01 1.61321054e-06 1.91566792e-06]
[0.050306   0.0425734  0.90712065],[7.31569931e-02 1.15323022e-06 1.08525381e-06],[2.06919224e-01 3.26182763e-06 3.06956130e-06]
[0.5585948  0.01538264 0.4260226 ],[0.00104156 0.06713606 0.00409539],[0.00294599 0.18988944 0.01158351]
[0.22179136 0.02492906 0.75327957],[5.81089335e-02 2.91208340e-05 3.67760530e-06],[1.64356884e-01 8.23661567e-05 1.04018386e-05]
[0.34982076 0.03282543 0.61735386],[0.01096309 0.02906544 0.00062177],[0.0310083  0.08220949 0.00175862]
[0.23435344 0.01500903 0.75063753],[0.00910625 0.01789348 0.0001842 ],[0.02575637 0.05061042 0.00052101]
[0.01513063 0.02038945 0.96448   ],[6.52552856e-02 2.96291017e-07 3.36577883e-07],[1.84569820e-01 8.38037550e-07 9.51986015e-07]
[0.61894274 0.01368576 0.36737156],[3.18648034e-05 1.58672992e-03 2.60063478e-02],[9.01272743e-05 4.48794996e-03 7.35570595e-02]
[0.10802602 0.07714812 0.8148258 ],[0.08239022 0.00025475 0.00011435],[0.23303472 0.00072053 0.00032342]
[0.05915263 0.08010951 0.8607378 ],[8.27997225e-02 1.57145502e-05 2.38831981e-05],[2.34192981e-01 4.44474600e-05 6.75518853e-05]
[0.01686511 0.02507209 0.95806277],[6.35532374e-02 9.23258129e-07 4.59460218e-07],[1.79755700e-01 2.61136834e-06 1.29954974e-06]
[0.01925953 0.02522778 0.95551264],[6.66133802e-02 3.77056389e-07 4.21611718e-07],[1.88411091e-01 1.06647652e-06 1.19249802e-06]
[0.26500016 0.02619334 0.70880646],[0.02255486 0.0050561  0.00011786],[0.06379476 0.01430082 0.00033337]
[0.02143957 0.47405654 0.5045039 ],[0.00374308 0.00134057 0.0771678 ],[0.01058703 0.00379169 0.21826349]
[0.01570232 0.02311883 0.9611788 ],[6.36953633e-02 2.02236640e-07 1.98672687e-07],[1.80157693e-01 5.72011599e-07 5.61931217e-07]
[0.04431089 0.06996761 0.88572156],[6.95297900e-02 1.49623487e-06 3.02517751e-06],[1.96659944e-01 4.23199129e-06 8.55649414e-06]
[0.01337994 0.01762774 0.9689923 ],[6.36975406e-02 2.20131493e-07 2.06910329e-07],[1.80163852e-01 6.22625885e-07 5.85230787e-07]
[0.11259156 0.06548624 0.82192224],[6.39946305e-02 7.53151421e-05 1.33984882e-05],[1.81004149e-01 2.13023391e-04 3.78966473e-05]
[0.07953924 0.15883991 0.7616209 ],[5.73180643e-02 5.86753305e-05 4.73654282e-04],[0.16211997 0.00016596 0.0013397 ]
[0.02733105 0.02817875 0.94449025],[7.50376851e-02 1.66776706e-06 1.80705809e-06],[2.12238624e-01 4.71715760e-06 5.11113212e-06]
[0.01972775 0.0196273  0.9606449 ],[6.86621439e-02 5.38287956e-07 5.94400105e-07],[1.94205870e-01 1.52250825e-06 1.68121738e-06]
[0.02885971 0.02694877 0.9441915 ],[6.49319937e-02 7.41638057e-07 4.44232593e-07],[1.83655412e-01 2.09766920e-06 1.25647952e-06]
[0.03035224 0.03146588 0.9381819 ],[6.55836221e-02 3.79528420e-07 3.26685430e-07],[1.85498496e-01 1.07346848e-06 9.24005932e-07]
[0.04092408 0.0350054  0.92407054],[6.94723360e-02 8.40491712e-07 6.77870083e-07],[1.96497440e-01 2.37726956e-06 1.91730613e-06]
[0.02234901 0.65942574 0.31822526],[0.00140661 0.00334186 0.08174501],[0.00397849 0.0094522  0.2312098 ]
[0.04916401 0.09239201 0.858444  ],[7.98038951e-02 3.74723156e-06 4.01907251e-06],[2.25719502e-01 1.05987714e-05 1.13676537e-05]
[0.12338611 0.17171715 0.70489675],[5.56761360e-02 8.62753440e-05 7.21438091e-04],[0.15747589 0.00024402 0.00204054]
[0.01805587 0.01738616 0.96455795],[6.35147933e-02 2.14780080e-07 2.01089229e-07],[1.79646964e-01 6.07489806e-07 5.68766230e-07]
[0.28262684 0.03234121 0.6850319 ],[0.02370364 0.00593462 0.00015783],[0.06704402 0.01678563 0.00044642]
[0.02116497 0.0255423  0.9532927 ],[6.56204266e-02 3.86497676e-07 5.02639249e-07],[1.85602595e-01 1.09318051e-06 1.42167848e-06]
[0.01747783 0.01568083 0.9668413 ],[6.31500300e-02 1.95646499e-07 2.17094200e-07],[1.78615258e-01 5.53371866e-07 6.14035124e-07]
[0.11771374 0.15771583 0.7245704 ],[7.40914807e-02 3.64925314e-05 1.19400508e-04],[2.09562354e-01 1.03216466e-04 3.37715635e-04]
[0.13093156 0.02619562 0.84287286],[6.36053726e-02 1.54359859e-05 3.19820144e-06],[1.79903161e-01 4.36595611e-05 9.04587971e-06]
[0.01711418 0.01560634 0.96727943],[6.43756258e-02 2.31250981e-07 2.25062495e-07],[1.82081766e-01 6.54076547e-07 6.36572867e-07]
[0.01614357 0.53446347 0.44939297],[0.00850331 0.00065008 0.03614032],[0.024051   0.00183869 0.10222026]
[0.05785933 0.11510502 0.82703567],[0.02331031 0.00011849 0.00491492],[0.06593152 0.00033515 0.01390148]
[0.04018392 0.05443603 0.90537995],[7.16185938e-02 2.92127622e-06 6.37340907e-06],[2.02567973e-01 8.26261690e-06 1.80267231e-05]
[0.03054362 0.07814369 0.89131266],[7.02989179e-02 2.57084682e-06 6.04968301e-06],[1.98835366e-01 7.27145288e-06 1.71110875e-05]
[0.03472679 0.2040849  0.7611884 ],[4.88187630e-02 4.27571475e-05 5.60861031e-04],[1.38080313e-01 1.20935476e-04 1.58635455e-03]
[0.02268581 0.01721247 0.96010166],[6.55616000e-02 3.12996025e-07 2.91545383e-07],[1.85436208e-01 8.85286447e-07 8.24614870e-07]
[0.23761377 0.00752116 0.75486505],[3.26701109e-02 1.20057281e-03 3.64122983e-05],[0.09240503 0.00339573 0.00010299]
[0.02366311 0.89339745 0.08293947],[5.83577558e-07 5.92434050e-02 2.28346001e-06],[1.65060659e-06 1.67565654e-01 6.45860024e-06]
[0.03447816 0.07299885 0.89252293],[6.77980938e-02 7.62516205e-07 1.24513572e-06],[1.91761968e-01 2.15672152e-06 3.52177564e-06]
[0.01976434 0.01349649 0.9667391 ],[6.78530810e-02 4.06197096e-07 4.06322776e-07],[1.91917495e-01 1.14889888e-06 1.14925436e-06]
[0.04760044 0.19373491 0.7586646 ],[4.33687532e-02 3.98457570e-05 7.09815414e-04],[1.22665358e-01 1.12700820e-04 2.00766117e-03]
[0.11090838 0.03254623 0.8565454 ],[7.11508036e-02 1.08087213e-06 8.95524242e-07],[2.01244863e-01 3.05716806e-06 2.53292506e-06]
[0.01553776 0.01725869 0.9672036 ],[6.47153315e-02 2.37806729e-07 2.42933683e-07],[1.83042599e-01 6.72619002e-07 6.87120219e-07]
[0.02248027 0.44365075 0.533869  ],[0.01138525 0.00080939 0.03293199],[0.03220235 0.00228931 0.09314574]
[0.01600258 0.01321512 0.9707822 ],[6.33129954e-02 1.88454004e-07 1.94462651e-07],[1.79076194e-01 5.33028416e-07 5.50023438e-07]
[0.27775174 0.03373072 0.6885175 ],[0.09695709 0.00039072 0.00035327],[0.27423608 0.00110513 0.0009992 ]
[0.02948561 0.5172066  0.45330784],[0.00265921 0.00221651 0.1041977 ],[0.00752138 0.00626922 0.29471561]
[0.35505706 0.0130452  0.63189775],[0.01797592 0.00678517 0.00011547],[0.05084358 0.01919136 0.0003266 ]
[0.15159091 0.03151966 0.8168894 ],[6.71942676e-02 4.26927125e-05 9.59010590e-06],[1.90054089e-01 1.20753226e-04 2.71249157e-05]
[0.02617799 0.28738144 0.6864405 ],[5.89823314e-02 4.03189121e-05 3.00628802e-04],[1.66827226e-01 1.14039104e-04 8.50306657e-04]
[0.05085089 0.19482641 0.7543227 ],[6.60216847e-02 1.62566299e-04 3.24311008e-05],[1.86737524e-01 4.59806928e-04 9.17290053e-05]
[0.0233894  0.43695903 0.53965163],[0.0061908  0.00103615 0.05516286],[0.01751024 0.00293068 0.15602413]
[0.01009985 0.67937267 0.31052747],[0.00055704 0.00716449 0.03773863],[0.00157553 0.02026423 0.10674097]
[0.10191333 0.0294252  0.8686615 ],[5.49664187e-02 3.02809721e-04 3.19208840e-05],[1.55468510e-01 8.56475228e-04 9.02858941e-05]
[0.02589059 0.23032126 0.7437882 ],[5.36914956e-02 1.33476852e-05 1.42087008e-04],[1.51862483e-01 3.77529549e-05 4.01882748e-04]
[0.02623306 0.01849876 0.95526826],[7.05720327e-02 7.55347053e-07 8.75560637e-07],[1.99607852e-01 2.13644409e-06 2.47645946e-06]
[0.04218667 0.0523579  0.9054554 ],[7.12120001e-02 2.44793443e-06 5.11858212e-06],[2.01417953e-01 6.92380415e-06 1.44775365e-05]
[0.01745011 0.38951012 0.59303975],[0.01415645 0.00064397 0.02421983],[0.04004048 0.00182143 0.06850401]
[0.02255302 0.04741794 0.93002903],[6.68537578e-02 9.02946072e-07 1.87085051e-06],[1.89090982e-01 2.55391716e-06 5.29156434e-06]
[0.06359319 0.04024561 0.89616114],[6.91697871e-02 8.75006398e-07 6.76618161e-07],[1.95641702e-01 2.47489183e-06 1.91376516e-06]
[0.03685394 0.13924971 0.82389635],[8.53319218e-02 1.40764679e-05 1.24039789e-05],[2.41355122e-01 3.98142636e-05 3.50837504e-05]
[0.01837467 0.01766997 0.9639554 ],[6.44426793e-02 3.74787225e-07 2.96307416e-07],[1.82271422e-01 1.06005835e-06 8.38083934e-07]
[0.07262912 0.03136085 0.89601004],[5.30395155e-02 8.32086889e-05 7.42288177e-06],[1.50018404e-01 2.35349713e-04 2.09950802e-05]
[0.02466997 0.01530222 0.9600278 ],[6.29970735e-02 4.18002844e-07 2.81323061e-07],[1.78182631e-01 1.18229058e-06 7.95701777e-07]
