[0.01888613 0.5075671  0.47354674],[0.00124466 0.00248976 0.0879495 ],[0.00352044 0.0070421  0.24875875]
[0.01903764 0.00665139 0.974311  ],[6.30541126e-02 2.00779510e-07 2.32491854e-07],[1.78343962e-01 5.67890213e-07 6.57586267e-07]
[0.02104668 0.04376762 0.9351858 ],[6.69676534e-02 6.17738580e-06 2.03155381e-06],[1.89413127e-01 1.74722855e-05 5.74610190e-06]
[0.04930232 0.0499175  0.90078014],[6.95638534e-02 9.02241550e-07 7.08092733e-07],[1.96756290e-01 2.55192447e-06 2.00278869e-06]
[0.00579991 0.00170039 0.99249965],[5.82863928e-02 1.22775400e-07 9.85627001e-08],[1.64858814e-01 3.47261272e-07 2.78777415e-07]
[0.02083918 0.00725769 0.97190315],[6.04431794e-02 2.24359877e-07 1.57882559e-07],[1.70959128e-01 6.34585561e-07 4.46559313e-07]
[0.02643695 0.04208165 0.9314814 ],[6.42659731e-02 3.76892844e-07 2.93074917e-07],[1.81771622e-01 1.06601394e-06 8.28941044e-07]
[0.01933304 0.04431077 0.93635625],[6.25440437e-02 4.09334203e-07 8.79627142e-07],[1.76901270e-01 1.15777196e-06 2.48796127e-06]
[0.0274764 0.2083332 0.7641904],[7.27792176e-02 3.66596022e-05 1.28574159e-04],[2.05850713e-01 1.03689013e-04 3.63662640e-04]
[0.03491219 0.01032169 0.95476604],[6.71207755e-02 8.19290547e-07 5.60318201e-07],[1.89846222e-01 2.31730361e-06 1.58481920e-06]
[0.12036707 0.03238735 0.84724563],[7.68037717e-02 4.64631889e-06 7.59708187e-06],[2.17233871e-01 1.31417744e-05 2.14877924e-05]
[0.00613934 0.00476897 0.98909175],[5.90783467e-02 9.30098760e-08 9.76451959e-08],[1.67098798e-01 2.63071656e-07 2.76182321e-07]
[0.7905987  0.01461924 0.19478206],[1.37785757e-06 1.06626205e-05 5.54763753e-02],[3.89716973e-06 3.01584452e-05 1.56910885e-01]
[0.7196328 0.0071336 0.2732336],[0.00266255 0.08476621 0.00119628],[0.00753083 0.23975504 0.00338358]
[0.39710847 0.01418289 0.58870864],[5.87052488e-02 2.89426012e-04 3.94673470e-05],[1.66043518e-01 8.18620382e-04 1.11630515e-04]
[0.3553213 0.0154777 0.629201 ],[0.00921925 0.02778569 0.00044673],[0.02607597 0.0785898  0.00126354]
[0.01939773 0.00498805 0.9756142 ],[6.18969064e-02 1.88123429e-07 1.62870511e-07],[1.75070889e-01 5.32093409e-07 4.60667372e-07]
[0.04824323 0.03479795 0.9169588 ],[7.24891034e-02 3.09710343e-06 6.40687437e-06],[2.05030146e-01 8.75993135e-06 1.81213773e-05]
[0.01647262 0.33137143 0.652156  ],[0.01151584 0.00011435 0.01087947],[0.03257173 0.00032343 0.0307718 ]
[0.01501547 0.01302054 0.971964  ],[6.21478621e-02 1.93588057e-07 1.69149262e-07],[1.75780699e-01 5.47549712e-07 4.78426360e-07]
[0.03116592 0.04071189 0.9281221 ],[6.53355710e-02 9.94361112e-07 5.52182932e-07],[1.84796901e-01 2.81247794e-06 1.56180918e-06]
[0.00959367 0.01941182 0.97099453],[6.72811339e-02 4.04720028e-07 3.86742293e-07],[1.90299784e-01 1.14472111e-06 1.09387239e-06]
[0.02894887 0.01631527 0.9547359 ],[6.45614013e-02 3.56908056e-07 2.90002553e-07],[1.82607219e-01 1.00948843e-06 8.20251089e-07]
[0.04372636 0.06544904 0.89082456],[7.46369519e-02 4.02218411e-06 7.70953883e-06],[2.11105179e-01 1.13764546e-05 2.18058687e-05]
[0.02966246 0.02232044 0.9480171 ],[6.82548241e-02 1.16996777e-06 7.55056570e-07],[1.93053796e-01 3.30916858e-06 2.13562248e-06]
[0.01059512 0.00534565 0.9840592 ],[5.95588698e-02 9.86894947e-08 9.71878423e-08],[1.68457923e-01 2.79136044e-07 2.74888729e-07]
[0.03848058 0.01960125 0.94191825],[6.49339694e-02 5.09430988e-07 3.66056040e-07],[1.83661000e-01 1.44088843e-06 1.03536283e-06]
[0.01084359 0.00880175 0.9803547 ],[6.37105321e-02 2.03457968e-07 2.11505904e-07],[1.80200597e-01 5.75466035e-07 5.98229035e-07]
[0.02057248 0.01859481 0.9608328 ],[6.69419820e-02 6.57150360e-07 4.90115371e-07],[1.89340518e-01 1.85870190e-06 1.38625561e-06]
[0.09420797 0.14873782 0.7570542 ],[0.01365957 0.0002573  0.01462703],[0.0386351  0.00072774 0.0413715 ]
[0.22366104 0.03500412 0.74133486],[5.25923797e-02 3.28634643e-04 3.10732588e-05],[1.48753713e-01 9.29519139e-04 8.78884481e-05]
[0.02002335 0.02367621 0.95630044],[6.51902399e-02 3.24946093e-07 3.96174734e-07],[1.84385843e-01 9.19086344e-07 1.12055136e-06]
[0.04592415 0.31367037 0.6404054 ],[0.01838116 0.00400086 0.05256739],[0.05198976 0.01131613 0.14868305]
[0.01215024 0.04772782 0.940122  ],[5.78540139e-02 1.78202867e-07 4.07295244e-07],[1.63635862e-01 5.04033821e-07 1.15200492e-06]
[0.019087   0.00862524 0.9722878 ],[6.16791201e-02 2.27102360e-07 1.75289294e-07],[1.74454896e-01 6.42342474e-07 4.95792995e-07]
[0.04706637 0.04879499 0.9041387 ],[7.30952652e-02 5.28653683e-06 2.85857969e-06],[2.06744631e-01 1.49525842e-05 8.08528434e-06]
[0.11207679 0.06455571 0.8233675 ],[7.86726392e-02 8.75579155e-06 1.52420627e-05],[2.22519827e-01 2.47651183e-05 4.31110636e-05]
[0.03028511 0.0716824  0.89803255],[6.78856982e-02 7.45092774e-07 1.19267317e-06],[1.92009750e-01 2.10744061e-06 3.37338913e-06]
[0.07390633 0.24992114 0.67617255],[6.77398860e-02 9.05566896e-05 2.02683750e-05],[1.91597331e-01 2.56132997e-04 5.73276216e-05]
[0.01098854 0.01078544 0.978226  ],[6.13145521e-02 1.32656573e-07 1.33095497e-07],[1.73423742e-01 3.75209450e-07 3.76450914e-07]
[0.01950496 0.41166192 0.5688332 ],[0.0035704  0.00086713 0.06663399],[0.01009861 0.0024526  0.18846939]
[0.03527182 0.50945574 0.4552724 ],[0.00011451 0.01630113 0.00732989],[0.00032389 0.04610657 0.02073205]
[0.02443049 0.00720309 0.96836644],[6.16856717e-02 2.50899498e-07 1.85137530e-07],[1.74473427e-01 7.09650946e-07 5.23648012e-07]
[0.01924474 0.01904695 0.96170837],[6.64486155e-02 3.71889078e-07 4.21619052e-07],[1.87945066e-01 1.05186115e-06 1.19251876e-06]
[0.13558292 0.07002826 0.79438883],[8.36537784e-02 9.52065348e-06 8.49842145e-06],[2.36608616e-01 2.69284745e-05 2.40371658e-05]
[0.03926523 0.04176486 0.91896987],[5.90456547e-02 1.05992817e-05 1.78790967e-06],[1.67006331e-01 2.99792960e-05 5.05697220e-06]
[0.00646161 0.00783569 0.9857027 ],[6.15263479e-02 2.19823143e-07 1.69961104e-07],[1.74022791e-01 6.21753742e-07 4.80722596e-07]
[0.05288031 0.36056292 0.5865568 ],[0.02770186 0.0002398  0.00604878],[0.07835269 0.00067826 0.01710855]
[0.33328387 0.00944172 0.6572744 ],[0.01982965 0.00710616 0.00015502],[0.05608672 0.02009924 0.00043846]
[0.0247558  0.03259723 0.942647  ],[5.61919590e-02 3.04754647e-06 5.57113432e-07],[1.58934861e-01 8.61976311e-06 1.57575474e-06]
[0.7986215  0.03131892 0.17005956],[1.88797627e-06 1.50837184e-05 5.55372386e-02],[5.34000328e-06 4.26631982e-05 1.57083032e-01]
[0.07606442 0.1347477  0.78918785],[5.46295974e-02 6.90572348e-05 5.95456311e-04],[0.15451583 0.00019532 0.0016842 ]
[0.00861763 0.00424612 0.98713624],[5.90883299e-02 1.19921576e-07 1.05027222e-07],[1.67127035e-01 3.39189438e-07 2.97061844e-07]
[0.01807175 0.01558482 0.96634346],[6.27615347e-02 2.90998413e-07 2.21195603e-07],[1.77516427e-01 8.23067805e-07 6.25635643e-07]
[0.01688364 0.4084406  0.5746758 ],[0.00491854 0.00083057 0.05604032],[0.01391172 0.0023492  0.15850596]
[0.00964008 0.00893849 0.9814214 ],[6.15107389e-02 1.39309226e-07 1.42134026e-07],[1.73978642e-01 3.94025994e-07 4.02015735e-07]
[0.05668211 0.0100807  0.93323714],[6.29469485e-02 5.50731797e-07 3.20021380e-07],[1.78040856e-01 1.55770475e-06 9.05157151e-07]
[0.01434715 0.1298491  0.8558037 ],[6.23984506e-02 2.62296576e-06 1.28322445e-05],[1.76489470e-01 7.41886750e-06 3.62950685e-05]
[0.22416757 0.07975109 0.69608134],[8.08800184e-02 7.90651509e-05 3.67509089e-05],[2.28763238e-01 2.23630017e-04 1.03947268e-04]
[0.19526413 0.02282306 0.78191286],[5.55866965e-02 3.00058894e-04 3.36956211e-05],[1.57222920e-01 8.48694716e-04 9.53056087e-05]
[0.02018607 0.01368389 0.9661301 ],[6.21885451e-02 4.82837938e-07 2.79942403e-07],[1.75895768e-01 1.36567192e-06 7.91796686e-07]
[0.48719442 0.00886038 0.5039452 ],[0.00715265 0.02587975 0.00026065],[0.02023075 0.073199   0.00073722]
[0.01642826 0.04917779 0.934394  ],[6.22713929e-02 1.11628728e-06 4.19657924e-06],[1.76130097e-01 3.15733722e-06 1.18697185e-05]
[0.02323475 0.42910865 0.5476566 ],[0.00065789 0.00496131 0.05029062],[0.00186081 0.01403271 0.14224335]
[0.04823034 0.02443029 0.9273394 ],[6.45846706e-02 3.77466269e-07 3.00738250e-07],[1.82673034e-01 1.06763583e-06 8.50616223e-07]
[0.03287771 0.06604494 0.9010774 ],[6.73639578e-02 2.07709322e-06 9.99518953e-07],[1.90534045e-01 5.87490680e-06 2.82706652e-06]
[0.03209261 0.02799184 0.93991554],[6.51156465e-02 9.14501323e-07 5.13950485e-07],[1.84174861e-01 2.58660035e-06 1.45367149e-06]
[0.01557245 0.01882034 0.96560717],[6.10167880e-02 4.18431605e-07 2.35142870e-07],[1.72581538e-01 1.18350330e-06 6.65084470e-07]
[0.02931907 0.06844641 0.9022345 ],[6.44641491e-02 1.15865882e-06 3.44026430e-06],[1.82332148e-01 3.27718204e-06 9.73053686e-06]
[0.01478728 0.06175718 0.92345554],[6.70505698e-02 3.53756299e-07 3.51307490e-07],[1.89647650e-01 1.00057391e-06 9.93647633e-07]
[0.0402246 0.0201115 0.9396639],[6.07592696e-02 1.08573200e-05 2.05849772e-06],[1.71853166e-01 3.07091383e-05 5.82231078e-06]
[0.01669254 0.09574165 0.8875659 ],[7.55253373e-02 1.02730000e-05 2.45152069e-05],[2.13617913e-01 2.90564318e-05 6.93394762e-05]
[0.04668863 0.13011344 0.8231979 ],[7.29779725e-02 1.04993586e-05 4.55827926e-06],[2.06412877e-01 2.96966707e-05 1.28927607e-05]
[0.03710072 0.2950813  0.667818  ],[0.00189873 0.00168835 0.1063066 ],[0.00537043 0.00477538 0.30068047]
[0.87561226 0.01125783 0.11312996],[2.54088432e-07 7.00042687e-07 5.82633311e-02],[7.18670612e-07 1.98001972e-06 1.64793586e-01]
[0.0187145  0.14739943 0.8338861 ],[6.98824673e-02 2.16497442e-06 4.93352740e-06],[1.97657466e-01 6.12347236e-06 1.39541227e-05]
[0.00477261 0.00701536 0.98821205],[5.90223909e-02 9.69029344e-08 1.05409636e-07],[1.66940531e-01 2.74082888e-07 2.98143472e-07]
[0.9390168  0.018861   0.04212222],[1.61581798e-07 2.69793778e-07 5.93725146e-02],[4.57022341e-07 7.63092038e-07 1.67930831e-01]
[0.03590301 0.20399122 0.7601058 ],[8.40288322e-02 9.16748499e-05 4.88154644e-05],[2.37669428e-01 2.59295632e-04 1.38070984e-04]
[0.12469493 0.22695187 0.6483532 ],[0.08413445 0.01588471 0.00873136],[0.23796815 0.04492875 0.02469603]
[0.02146893 0.01253446 0.96599656],[6.50135654e-02 4.12947089e-07 6.36063710e-07],[1.83886132e-01 1.16799075e-06 1.79905985e-06]
[0.01264487 0.00881298 0.9785421 ],[5.96937043e-02 1.11217455e-07 1.05410631e-07],[1.68839293e-01 3.14570467e-07 2.98146288e-07]
[0.01339207 0.01688948 0.9697185 ],[6.31899118e-02 2.03522572e-07 2.32725717e-07],[1.78728060e-01 5.75648762e-07 6.58247730e-07]
[0.01802916 0.01821218 0.9637586 ],[6.49544116e-02 2.86058691e-07 3.29075699e-07],[1.83718820e-01 8.09096160e-07 9.30766633e-07]
[0.03763378 0.02955816 0.9328081 ],[6.84305470e-02 4.96590276e-07 5.28454058e-07],[1.93550815e-01 1.40456941e-06 1.49469379e-06]
[0.02256648 0.00540705 0.97202647],[6.41237332e-02 3.26073325e-07 4.62767984e-07],[1.81369306e-01 9.22274638e-07 1.30890552e-06]
[0.04050241 0.2689395  0.6905581 ],[2.73043258e-02 5.11495850e-05 2.02760312e-03],[0.0772283  0.00014467 0.00573493]
[0.08097745 0.06964931 0.8493732 ],[6.40379916e-02 1.83643482e-06 6.93973180e-06],[1.81126793e-01 5.19422205e-06 1.96285257e-05]
[0.01372829 0.01144223 0.97482944],[6.10861792e-02 1.58977606e-07 1.40703349e-07],[1.72777806e-01 4.49656572e-07 3.97969168e-07]
[0.36689967 0.01183574 0.6212646 ],[0.01122253 0.01187015 0.00012898],[0.03174211 0.03357386 0.00036481]
[0.0119742  0.04378386 0.944242  ],[6.31596728e-02 3.31074454e-07 5.64375517e-07],[1.78642532e-01 9.36419965e-07 1.59629502e-06]
[0.1666235  0.02963475 0.8037418 ],[6.37436496e-02 7.68265800e-06 1.96413756e-06],[1.80294267e-01 2.17298383e-05 5.55541995e-06]
[0.05444271 0.07295822 0.8725991 ],[7.42410481e-02 3.76225978e-06 2.42244240e-06],[2.09985394e-01 1.06412776e-05 6.85170179e-06]
[0.0282049  0.03989438 0.9319006 ],[7.24729176e-02 1.39422447e-06 1.84559304e-06],[2.04984366e-01 3.94346232e-06 5.22012542e-06]
[0.0299855  0.0140255  0.95598894],[6.11360217e-02 1.51833377e-07 1.86442129e-07],[1.72918782e-01 4.29449643e-07 5.27337976e-07]
[0.10838745 0.09967782 0.7919348 ],[7.43625192e-02 6.10824530e-05 2.06782306e-05],[2.10328966e-01 1.72767267e-04 5.84868683e-05]
[0.07817652 0.04504583 0.87677765],[6.92241114e-02 7.13696607e-06 2.49141067e-05],[1.95795354e-01 2.01863884e-05 7.04677352e-05]
[0.00479858 0.00738366 0.9878178 ],[5.86515456e-02 1.21094042e-07 1.01328283e-07],[1.65891622e-01 3.42505673e-07 2.86599665e-07]
[0.03942152 0.03020116 0.93037736],[7.55101913e-02 2.92998254e-06 2.24998723e-06],[2.13575073e-01 8.28724208e-06 6.36392492e-06]
[0.04926548 0.08115361 0.8695809 ],[5.84535193e-02 7.47884915e-06 5.64531656e-05],[1.65331520e-01 2.11533798e-05 1.59673665e-04]
[0.05026288 0.02224596 0.9274911 ],[6.88715881e-02 1.79415009e-06 1.02245385e-06],[1.94798268e-01 5.07462279e-06 2.89193619e-06]
[0.01465043 0.02588408 0.9594654 ],[6.16881756e-02 1.46533647e-07 1.54933516e-07],[1.74480509e-01 4.14459742e-07 4.38218158e-07]
[0.7104685  0.01411674 0.27541474],[0.00074588 0.04769352 0.00598859],[0.00210968 0.13489764 0.01693829]
[0.00932873 0.2644433  0.726228  ],[6.01528003e-02 6.28550485e-06 4.17133404e-05],[1.70137812e-01 1.77780924e-05 1.17983143e-04]
[0.00564898 0.00765419 0.9866968 ],[6.05875730e-02 1.29740639e-07 1.23890412e-07],[1.71367535e-01 3.66961942e-07 3.50415002e-07]
[0.02393509 0.4824343  0.4936306 ],[0.00755486 0.00048917 0.03379982],[0.02136837 0.00138359 0.09560031]
[0.7034264  0.0406113  0.25596225],[6.09776647e-05 2.38626434e-03 2.69158606e-02],[0.00017247 0.00674937 0.07612955]
[0.35885167 0.01508111 0.6260672 ],[0.01291684 0.01621683 0.00028014],[0.03653433 0.04586812 0.00079235]
[0.00864024 0.03798428 0.9533755 ],[6.01321267e-02 2.43046752e-07 5.13865237e-07],[1.70079338e-01 6.87440026e-07 1.45343038e-06]
[0.07171394 0.03710449 0.89118165],[6.41513208e-02 2.47703617e-05 5.14578932e-06],[1.81447336e-01 7.00611630e-05 1.45544901e-05]
[0.00846302 0.3807941  0.61074287],[0.01219106 0.00014101 0.01153955],[0.03448153 0.00039883 0.03263877]
[0.03300095 0.01596573 0.95103335],[6.85949409e-02 1.16892356e-06 2.33297820e-06],[1.94015791e-01 3.30621511e-06 6.59865883e-06]
[0.04182595 0.02924886 0.9289252 ],[6.49225507e-02 1.53615929e-06 6.95560470e-07],[1.83628703e-01 4.34491461e-06 1.96734210e-06]
[0.00942139 0.01976525 0.9708134 ],[6.53282303e-02 3.14163869e-07 2.87092686e-07],[1.84776138e-01 8.88589608e-07 8.12020741e-07]
[0.01301035 0.01464161 0.97234803],[6.16682369e-02 5.47417529e-07 2.85210218e-07],[1.74424114e-01 1.54833059e-06 8.06696316e-07]
[0.01635933 0.03416394 0.9494767 ],[6.73085040e-02 2.19136135e-06 1.02795444e-06],[1.90377198e-01 6.19810588e-06 2.90749422e-06]
[0.01927652 0.03984376 0.9408797 ],[6.27747069e-02 5.28145257e-07 1.28124601e-06],[1.77553684e-01 1.49382037e-06 3.62391097e-06]
[0.8190319  0.01119307 0.16977498],[3.18873339e-05 1.27006587e-03 2.92595734e-02],[9.01910002e-05 3.59228876e-03 8.27585709e-02]
[0.01880898 0.03875445 0.94243664],[7.36686968e-02 1.59493224e-06 2.00413142e-06],[2.08366540e-01 4.51114962e-06 5.66853967e-06]
[0.00964615 0.01311259 0.9772413 ],[5.94734834e-02 1.01211604e-07 1.06914714e-07],[1.68216414e-01 2.86269647e-07 3.02400478e-07]
[0.01849454 0.0347006  0.9468049 ],[6.08597965e-02 1.41174396e-07 1.67244699e-07],[1.72137499e-01 3.99301490e-07 4.73039443e-07]
[0.06872277 0.04936966 0.8819076 ],[6.94538815e-02 2.95852761e-05 8.41457436e-06],[1.96445242e-01 8.36797975e-05 2.38000104e-05]
[0.11002895 0.03987831 0.8500927 ],[2.98649439e-02 1.34487781e-03 3.57359439e-05],[0.08447082 0.00380389 0.00010108]
[0.04208537 0.03104148 0.92687315],[6.70096761e-02 3.81534481e-07 3.65569044e-07],[1.89531985e-01 1.07914247e-06 1.03398540e-06]
[0.02722602 0.20575039 0.7670236 ],[3.91195581e-02 5.25753562e-05 1.06861083e-03],[0.11064682 0.00014871 0.00302249]
[0.02808955 0.4354641  0.5364463 ],[0.00777197 0.00162713 0.05825827],[0.02198246 0.00460223 0.16477927]
[0.0631501  0.01342815 0.92342174],[6.05693551e-02 2.61101682e-06 7.17754474e-07],[1.71316007e-01 7.38507080e-06 2.03011622e-06]
[0.32888335 0.05195291 0.61916375],[0.01011496 0.01930706 0.00026099],[0.02860943 0.05460861 0.0007382 ]
[0.05164069 0.0703156  0.8780438 ],[5.68827220e-02 2.26170120e-05 2.91937765e-06],[1.60888634e-01 6.39705702e-05 8.25724692e-06]
[0.02333453 0.35617596 0.62048954],[6.71768816e-02 2.37727051e-05 1.10317636e-04],[1.90004914e-01 6.72393638e-05 3.12025394e-04]
[0.0156731  0.03636595 0.947961  ],[7.24785797e-02 1.16161296e-06 1.03213216e-06],[2.05000381e-01 3.28553761e-06 2.91931060e-06]
[0.03719001 0.02350355 0.9393064 ],[7.09056882e-02 7.05790700e-07 6.97763227e-07],[2.00551572e-01 1.99627756e-06 1.97357244e-06]
[0.05306292 0.03025829 0.91667885],[6.64506040e-02 9.03632670e-07 1.96491141e-06],[1.87950691e-01 2.55585916e-06 5.55760873e-06]
[0.02123471 0.01933828 0.959427  ],[6.47994054e-02 3.67105033e-07 5.25776639e-07],[1.83280396e-01 1.03832983e-06 1.48712091e-06]
[0.03173252 0.13143449 0.836833  ],[5.85599457e-02 1.44013329e-06 8.37204752e-06],[1.65632539e-01 4.07331206e-06 2.36797263e-05]
[0.42277983 0.02504487 0.5521753 ],[0.00029318 0.02162604 0.00962776],[0.00082925 0.06116768 0.02723142]
[0.00640401 0.0050502  0.98854584],[5.94593782e-02 1.13370820e-07 1.04758854e-07],[1.68176518e-01 3.20661102e-07 2.96302785e-07]
[0.05076732 0.02837941 0.9208533 ],[7.04551248e-02 1.24963588e-06 9.22189426e-07],[1.99277186e-01 3.53450403e-06 2.60834559e-06]
[0.0721738  0.08388028 0.8439459 ],[8.15885513e-02 1.54710495e-05 2.65891761e-05],[2.30767271e-01 4.37587362e-05 7.52055470e-05]
[0.0310042  0.19460498 0.77439076],[6.51361746e-02 2.53099575e-06 9.58719218e-06],[1.84232923e-01 7.15873702e-06 2.71166744e-05]
[0.00958305 0.00909384 0.98132324],[6.13092691e-02 1.42231224e-07 1.36972027e-07],[1.73408800e-01 4.02290651e-07 3.87415395e-07]
[0.00946261 0.03204824 0.9584892 ],[5.61774625e-02 9.28439945e-07 5.95042890e-06],[1.58893859e-01 2.62602472e-06 1.68303545e-05]
[0.02045996 0.02550222 0.9540379 ],[6.00951837e-02 1.29779434e-07 1.60384663e-07],[1.69974848e-01 3.67071672e-07 4.53636330e-07]
[0.06457582 0.10732752 0.8280967 ],[7.81178585e-02 1.77173378e-05 3.96303375e-05],[2.20950670e-01 5.01121988e-05 1.12091522e-04]
[0.03601555 0.0430686  0.9209159 ],[6.95018706e-02 1.78569618e-06 1.07266390e-06],[1.96580976e-01 5.05071150e-06 3.03395166e-06]
[0.00824068 0.02348431 0.968275  ],[6.20505575e-02 1.54031561e-07 1.60534649e-07],[1.75505480e-01 4.35667046e-07 4.54060555e-07]
[0.40306732 0.01943839 0.57749426],[0.00644889 0.04623273 0.00076636],[0.01824021 0.13076591 0.0021676 ]
[0.01687237 0.02338215 0.9597455 ],[6.52191379e-02 7.88909939e-07 1.82326360e-06],[1.84467579e-01 2.23137427e-06 5.15696821e-06]
[0.0221002  0.36289197 0.6150078 ],[3.99624858e-02 1.84682833e-05 4.22910540e-04],[1.13030979e-01 5.22361935e-05 1.19617164e-03]
[0.00534221 0.01448483 0.98017305],[6.46161033e-02 4.48777542e-07 3.35864333e-07],[1.82761939e-01 1.26933457e-06 9.49967789e-07]
[0.01614959 0.3149865  0.66886395],[0.01235022 0.00018983 0.01356004],[0.03493169 0.00053692 0.03835359]
[0.10233012 0.06615509 0.83151484],[6.72667827e-02 3.19830042e-06 1.06289662e-05],[1.90259193e-01 9.04615966e-06 3.00632564e-05]
[0.03496701 0.19123642 0.77379656],[6.29696528e-02 4.38900600e-05 2.60837696e-04],[1.78105074e-01 1.24139836e-04 7.37760414e-04]
[0.01866828 0.01394307 0.96738863],[6.24456144e-02 2.32369757e-07 3.30511970e-07],[1.76622870e-01 6.57240922e-07 9.34829021e-07]
[0.01439619 0.01153801 0.9740658 ],[5.83206025e-02 1.43753262e-07 1.05841681e-07],[1.64955574e-01 4.06595625e-07 2.99365482e-07]
[0.0402697  0.00971384 0.95001644],[6.22057113e-02 1.80908648e-07 2.20241579e-07],[1.75944321e-01 5.11686926e-07 6.22937255e-07]
[0.03013083 0.01465872 0.9552105 ],[6.86896964e-02 5.69410056e-07 5.27353920e-07],[1.94283801e-01 1.61053485e-06 1.49158213e-06]
[0.08982123 0.00900663 0.9011721 ],[6.37886427e-02 4.36443715e-06 1.27779380e-06],[1.80421527e-01 1.23444924e-05 3.61414666e-06]
[0.05934392 0.21788314 0.7227729 ],[6.06886867e-02 2.85391364e-05 1.94180218e-04],[1.71653528e-01 8.07208676e-05 5.49224596e-04]
[0.07079347 0.10191379 0.8272927 ],[8.11909759e-02 4.64550632e-06 4.94794945e-06],[2.29642759e-01 1.31394761e-05 1.39949144e-05]
[0.04522376 0.36119854 0.5935777 ],[0.03815227 0.0005785  0.00700004],[0.10791091 0.00163625 0.0197991 ]
[0.016976   0.01586432 0.96715975],[6.13182017e-02 5.80152031e-07 2.85546596e-07],[1.73434065e-01 1.64091774e-06 8.07647738e-07]
[0.08453965 0.01836933 0.897091  ],[7.10091486e-02 7.08751820e-07 7.13300540e-07],[2.00844202e-01 2.00465287e-06 2.01751860e-06]
[0.19202743 0.02221756 0.7857551 ],[0.00577464 0.07215934 0.00187579],[0.01633314 0.20409743 0.00530554]
[0.04358005 0.03741954 0.9190005 ],[7.07049646e-02 2.78351604e-06 1.54912302e-06],[1.99983840e-01 7.87297227e-06 4.38158156e-06]
[0.0382065  0.01319295 0.9486006 ],[6.63709662e-02 7.11124622e-07 4.87499542e-07],[1.87725441e-01 2.01136417e-06 1.37885693e-06]
[0.01145019 0.0205258  0.9680241 ],[6.34071430e-02 3.26092942e-07 5.25283112e-07],[1.79342483e-01 9.22330121e-07 1.48572500e-06]
[0.14401472 0.10894569 0.7470396 ],[4.51685757e-02 7.17331486e-05 9.89107904e-04],[0.12775602 0.00020289 0.00279762]
[0.01892817 0.06456231 0.9165096 ],[6.31469098e-02 1.20243206e-06 4.25242365e-06],[1.78606432e-01 3.40099144e-06 1.20276704e-05]
[0.02273235 0.01807708 0.9591906 ],[6.34404552e-02 9.64978760e-07 4.67401793e-07],[1.79436704e-01 2.72937210e-06 1.32201191e-06]
[0.01784739 0.02724149 0.9549112 ],[6.49441066e-02 2.61224241e-07 2.81286252e-07],[1.83689673e-01 7.38853728e-07 7.95597666e-07]
[0.02158971 0.07414774 0.9042626 ],[6.98768405e-02 1.28425647e-06 9.01509177e-07],[1.97641551e-01 3.63242582e-06 2.54985301e-06]
[0.04545219 0.06211584 0.892432  ],[7.48436792e-02 2.78325246e-05 1.09188094e-05],[2.11689892e-01 7.87222675e-05 3.08830567e-05]
[0.66462713 0.02234501 0.3130279 ],[0.0003054  0.02167171 0.00983378],[0.0008638  0.06129685 0.02781413]
