[0.11976594 0.16781613 0.7124179 ],[0.04925735 0.00233998 0.00025277],[0.13932083 0.00661847 0.00071493]
[0.0147217 0.0225493 0.962729 ],[6.37485128e-02 1.99596435e-07 1.98581866e-07],[1.80308023e-01 5.64543970e-07 5.61674336e-07]
[0.24266733 0.01473759 0.7425951 ],[4.76190169e-02 2.17335840e-04 1.45145314e-05],[1.34686919e-01 6.14718586e-04 4.10532944e-05]
[0.02022951 0.0981028  0.88166773],[6.28153147e-02 1.30155253e-06 4.93402470e-06],[1.77668540e-01 3.68134648e-06 1.39555293e-05]
[0.0109568  0.02844291 0.96060026],[6.19653093e-02 1.79513909e-07 1.60491662e-07],[1.75264362e-01 5.07742009e-07 4.53938970e-07]
[0.0249242  0.02111675 0.9539591 ],[6.72338202e-02 7.59913561e-07 5.40683738e-07],[1.90165961e-01 2.14936013e-06 1.52928455e-06]
[0.03949403 0.07191858 0.8885874 ],[6.70379925e-02 1.03919642e-06 2.29371946e-06],[1.89612076e-01 2.93929134e-06 6.48761832e-06]
[0.29219264 0.01948335 0.688324  ],[3.58805792e-02 5.08088772e-04 1.67017648e-05],[1.01485604e-01 1.43709206e-03 4.72397247e-05]
[0.94489735 0.00404066 0.05106204],[3.90823660e-07 1.54829340e-06 5.75417283e-02],[1.10541624e-06 4.37923504e-06 1.62752585e-01]
[0.06268717 0.04660085 0.8907119 ],[6.89100145e-02 1.45748393e-06 3.11643458e-06],[1.94906954e-01 4.12238709e-06 8.81460810e-06]
[0.06687798 0.14527069 0.7878513 ],[2.07066943e-02 7.05806494e-05 3.93082016e-03],[0.05856738 0.00019963 0.01111804]
[0.11175449 0.11442526 0.7738203 ],[0.00622453 0.05048291 0.0008754 ],[0.01760563 0.14278724 0.00247601]
[0.32627562 0.01774556 0.6559788 ],[0.0055535  0.05021956 0.00075215],[0.01570768 0.14204238 0.00212739]
[0.02498052 0.00815621 0.9668633 ],[6.18128236e-02 4.48787021e-07 2.61074012e-07],[1.74833067e-01 1.26936138e-06 7.38428816e-07]
[0.0454651  0.01858297 0.9359519 ],[7.05655762e-02 9.27772319e-07 1.24011217e-06],[1.99589590e-01 2.62413639e-06 3.50756691e-06]
[0.01591421 0.5162426  0.46784317],[0.00027731 0.00738937 0.02601146],[0.00078435 0.02090029 0.07357151]
[0.08454447 0.02567129 0.8897842 ],[7.22725930e-02 2.57917819e-06 1.65524424e-06],[2.04417762e-01 7.29501754e-06 4.68173771e-06]
[0.02739833 0.02968492 0.94291675],[7.00471923e-02 1.83695345e-06 3.80470751e-06],[1.98123379e-01 5.19568897e-06 1.07613379e-05]
[0.04817548 0.01529591 0.9365287 ],[6.76481155e-02 1.11319487e-06 7.00148959e-07],[1.91337765e-01 3.14859057e-06 1.98032031e-06]
[0.4781401  0.03330219 0.4885577 ],[0.00768648 0.04637818 0.00096313],[0.02174064 0.13117729 0.00272415]
[0.03343466 0.1524462  0.81411916],[5.91559669e-02 5.64596865e-05 7.86845285e-06],[1.67318341e-01 1.59692109e-04 2.22553455e-05]
[0.01266985 0.32013538 0.6671948 ],[4.50015155e-02 7.39644847e-06 1.35964503e-04],[1.27283507e-01 2.09203155e-05 3.84565689e-04]
[0.1897118  0.03086265 0.77942556],[9.43057133e-02 5.82381518e-05 5.83351558e-05],[2.66736838e-01 1.64722368e-04 1.64996737e-04]
[0.01570999 0.01573254 0.96855754],[6.37632826e-02 2.24255909e-07 2.55020769e-07],[1.80349798e-01 6.34291497e-07 7.21307659e-07]
[0.01946811 0.01154808 0.96898377],[6.53408078e-02 3.16890565e-07 2.88393433e-07],[1.84811713e-01 8.96301868e-07 8.15699808e-07]
[0.02388998 0.04302768 0.93308234],[6.50839796e-02 5.23240726e-07 9.42990250e-07],[1.84085293e-01 1.47994826e-06 2.66717920e-06]
[0.00324135 0.7211206  0.27563804],[0.0001425  0.00901913 0.01543431],[0.00040305 0.02550994 0.04365483]
[0.26185516 0.0175008  0.720644  ],[2.65032977e-02 2.59400764e-03 6.56586683e-05],[0.07496265 0.00733696 0.00018571]
[0.09156325 0.06428441 0.8441524 ],[6.67856944e-02 7.00558895e-06 2.90132410e-05],[1.88898470e-01 1.98147978e-05 8.20618379e-05]
[0.01138502 0.04907808 0.93953687],[6.28119547e-02 2.32883309e-07 3.15044154e-07],[1.77659037e-01 6.58693467e-07 8.91079431e-07]
[0.05611733 0.02131388 0.9225688 ],[6.51160124e-02 1.14716278e-06 5.98115507e-07],[1.84175896e-01 3.24466633e-06 1.69172612e-06]
[0.05968967 0.02912991 0.9111804 ],[7.41930257e-02 9.19020629e-05 2.94526386e-05],[2.09849566e-01 2.59938287e-04 8.33046419e-05]
[0.05706674 0.0208812  0.92205215],[6.34945736e-02 1.55927321e-06 6.26634664e-07],[1.79589774e-01 4.41029063e-06 1.77239048e-06]
[0.00817185 0.26385853 0.72796965],[2.40300548e-02 2.62284131e-05 1.56394575e-03],[6.79672588e-02 7.41851550e-05 4.42350659e-03]
[0.04487037 0.3190778  0.6360518 ],[0.00769685 0.00045764 0.03247391],[0.02176998 0.00129439 0.0918501 ]
[0.00763343 0.00672099 0.9856456 ],[5.96556642e-02 1.41664695e-07 1.18313721e-07],[1.68731699e-01 4.00688267e-07 3.34641737e-07]
[0.02718453 0.4904476  0.48236793],[0.00188049 0.00254925 0.09987363],[0.00531884 0.00721038 0.28248529]
[0.01235478 0.45043164 0.5372136 ],[0.00255334 0.00105084 0.08261168],[0.00722195 0.00297221 0.23366111]
[0.73929673 0.01563746 0.24506582],[0.0001636  0.01319423 0.01170205],[0.00046272 0.03731893 0.03309841]
[0.02396934 0.05429144 0.9217393 ],[6.61912297e-02 8.49580067e-07 5.32810631e-07],[1.87217070e-01 2.40297531e-06 1.50701604e-06]
[0.01264026 0.00774715 0.9796126 ],[5.97980223e-02 9.99259076e-08 1.00261113e-07],[1.69134348e-01 2.82633148e-07 2.83581251e-07]
[0.0142524  0.33787987 0.64786774],[0.01150743 0.00022205 0.01593904],[0.03254792 0.00062805 0.04508242]
[0.01572508 0.01013672 0.9741382 ],[6.18501808e-02 2.22220799e-07 1.76012852e-07],[1.74938729e-01 6.28535335e-07 4.97839525e-07]
[0.11149848 0.05233473 0.83616686],[6.76573026e-02 2.32131907e-04 5.01423623e-05],[1.91363750e-01 6.56568182e-04 1.41824018e-04]
[0.12512653 0.01620071 0.8586728 ],[4.44378454e-02 1.05538301e-04 5.35346717e-06],[1.25689207e-01 2.98507392e-04 1.51418918e-05]
[0.24399462 0.00867929 0.7473261 ],[2.58679528e-02 2.09203139e-03 4.70675788e-05],[0.07316562 0.00591716 0.00013313]
[0.03016622 0.29472575 0.675108  ],[0.0061112  0.00063329 0.0439962 ],[0.01728509 0.0017912  0.12444005]
[0.01156001 0.01527848 0.97316146],[6.03024104e-02 1.71428670e-07 1.36169054e-07],[1.70560973e-01 4.84873500e-07 3.85144247e-07]
[0.6935883  0.01175012 0.29466155],[0.00230538 0.10823363 0.00220287],[0.0065206  0.30613093 0.00623065]
[0.05491891 0.03914358 0.9059376 ],[7.36473096e-02 1.28813975e-06 1.44651480e-06],[2.08306048e-01 3.64340941e-06 4.09136169e-06]
[0.02291644 0.01758824 0.95949537],[7.02351372e-02 7.77550746e-07 9.70169080e-07],[1.98654967e-01 2.19924562e-06 2.74405254e-06]
[0.15382712 0.04029302 0.80587983],[3.17103944e-02 2.46534372e-03 9.43344210e-05],[0.08969054 0.00697305 0.00026682]
[0.03539837 0.7904902  0.17411146],[2.79469755e-05 2.94653922e-02 1.12950592e-03],[7.90459836e-05 8.33407144e-02 3.19472518e-03]
[0.90661484 0.02603521 0.06735002],[3.77227998e-07 9.65866687e-07 6.07224711e-02],[1.06696190e-06 2.73188354e-06 1.71749084e-01]
[0.05471737 0.10215402 0.8431286 ],[3.53964129e-02 9.84142544e-05 2.12622120e-03],[0.10011617 0.00027836 0.00601386]
[0.13594191 0.03749653 0.82656157],[5.81656703e-02 2.52618571e-05 3.50424813e-06],[1.64517360e-01 7.14513219e-05 9.91151047e-06]
[0.03996055 0.03708031 0.9229592 ],[6.74095671e-02 4.39343486e-07 4.90123948e-07],[1.90663048e-01 1.24265103e-06 1.38627987e-06]
[0.02240665 0.05715377 0.92043966],[6.76742345e-02 9.44077257e-07 6.33245200e-07],[1.91411641e-01 2.67025372e-06 1.79108790e-06]
[0.01345134 0.01038926 0.9761594 ],[6.10844650e-02 1.59810808e-07 1.40944049e-07],[1.72772958e-01 4.52013223e-07 3.98649971e-07]
[0.47660917 0.01135606 0.5120348 ],[0.01432562 0.02528445 0.00071698],[0.04051897 0.07151521 0.00202793]
[0.00283215 0.8567661  0.1404018 ],[1.94918833e-05 2.75040311e-02 9.80694952e-04],[5.51313714e-05 7.77931477e-02 2.77382420e-03]
[0.01480816 0.02926301 0.9559288 ],[6.31346694e-02 2.37359454e-07 3.10848842e-07],[1.78571812e-01 6.71353918e-07 8.79213296e-07]
[0.20484127 0.01227415 0.78288454],[3.36469223e-02 6.91499086e-04 2.04901127e-05],[9.51678678e-02 1.95585477e-03 5.79547905e-05]
[0.02594323 0.06808715 0.9059696 ],[5.78108282e-02 8.75764582e-07 4.79929231e-06],[1.63513715e-01 2.47703630e-06 1.35744486e-05]
[0.00337957 0.00208755 0.9945328 ],[5.80244676e-02 7.79258288e-08 7.51369330e-08],[1.64117978e-01 2.20407528e-07 2.12519339e-07]
[0.07946583 0.02425658 0.8962776 ],[6.74904520e-02 3.64159851e-06 1.48216002e-06],[1.90891825e-01 1.02999960e-05 4.19218160e-06]
[0.03729329 0.05971199 0.90299475],[6.60952038e-02 1.06384012e-06 2.60399150e-06],[1.86945467e-01 3.00899425e-06 7.36520020e-06]
[0.08257683 0.04494176 0.87248135],[8.31147081e-02 1.12333645e-05 9.08905295e-06],[2.35083895e-01 3.17727530e-05 2.57077239e-05]
[0.04100559 0.01511711 0.9438772 ],[6.90767648e-02 5.29888546e-07 5.19657402e-07],[1.95378595e-01 1.49875114e-06 1.46981309e-06]
[0.14550611 0.0961197  0.75837415],[0.04233156 0.00210006 0.00015325],[0.11973172 0.00593987 0.00043346]
[0.04752415 0.09690037 0.8555755 ],[8.34112686e-02 2.20323684e-05 3.59192183e-05],[2.35922694e-01 6.23169484e-05 1.01594891e-04]
[0.03926957 0.02893421 0.9317962 ],[4.56835141e-02 4.62868858e-04 3.03414258e-05],[1.29212491e-01 1.30919083e-03 8.58185117e-05]
[0.01236191 0.05818051 0.92945755],[6.39849197e-02 2.15432666e-07 2.26318869e-07],[1.80976682e-01 6.09335596e-07 6.40126429e-07]
[0.49341908 0.0384701  0.4681108 ],[0.05606109 0.0022337  0.00033328],[0.1585647  0.00631784 0.00094265]
[0.00992049 0.01494112 0.9751383 ],[6.05137209e-02 1.45608763e-07 1.89879952e-07],[1.71158650e-01 4.11843774e-07 5.37061608e-07]
[0.05449564 0.02644951 0.91905487],[5.13705136e-02 5.18489039e-05 4.28286370e-06],[1.45297754e-01 1.46650846e-04 1.21137679e-05]
[0.0071956  0.05323076 0.9395736 ],[4.51971234e-02 2.44914670e-06 4.61908895e-05],[1.27836770e-01 6.92723296e-06 1.30647565e-04]
[0.02385084 0.02866201 0.9474872 ],[7.27506853e-02 1.88512129e-06 3.00507010e-06],[2.05770012e-01 5.33192818e-06 8.49962180e-06]
[0.0075597  0.00644171 0.98599863],[6.15161261e-02 1.67747780e-07 1.49377350e-07],[1.73993880e-01 4.74462371e-07 4.22502948e-07]
[0.0737993  0.04919139 0.8770094 ],[6.85040094e-02 4.43598486e-05 1.09230949e-05],[1.93758598e-01 1.25468599e-04 3.08951780e-05]
[0.02059771 0.03599655 0.9434058 ],[6.57843043e-02 9.69369704e-07 2.34731435e-06],[1.86066111e-01 2.74179156e-06 6.63920758e-06]
[0.10647544 0.04609438 0.84743017],[9.18446440e-02 4.74245774e-05 5.33098878e-05],[2.59775882e-01 1.34136961e-04 1.50783133e-04]
[0.00756489 0.02997597 0.96245915],[6.40065004e-02 2.27930514e-07 2.51956905e-07],[1.81037722e-01 6.44684849e-07 7.12641744e-07]
[0.02484908 0.05948014 0.9156708 ],[6.41838029e-02 5.94248309e-07 1.28297795e-06],[1.81539209e-01 1.68078804e-06 3.62880963e-06]
[0.01447269 0.07745946 0.9080678 ],[4.53412217e-02 8.78741896e-06 1.54671038e-04],[1.28244341e-01 2.48545741e-05 4.37475758e-04]
[0.0316905  0.05310746 0.915202  ],[6.71070458e-02 1.02794982e-06 2.23212918e-06],[1.89807389e-01 2.90748116e-06 6.31341472e-06]
[0.00790886 0.06527665 0.9268145 ],[6.05870596e-02 3.37955622e-07 8.35342687e-07],[1.71366083e-01 9.55882848e-07 2.36270591e-06]
[0.0145957  0.80600905 0.1793952 ],[0.00225493 0.0040499  0.08991201],[0.0063779  0.01145484 0.25430956]
[0.00884149 0.01388197 0.97727656],[6.14585566e-02 1.43066086e-07 1.53495396e-07],[1.73831049e-01 4.04651999e-07 4.34150541e-07]
[0.5705549  0.01820016 0.41124487],[0.00041281 0.02866848 0.00836909],[0.0011676  0.08108671 0.02367135]
[0.00846445 0.14309736 0.84843814],[4.37835958e-02 4.29375730e-05 6.95728522e-04],[1.23838710e-01 1.21445796e-04 1.96781742e-03]
[0.04923173 0.02104435 0.9297238 ],[6.48347542e-02 6.46668123e-06 1.83060679e-06],[1.83380377e-01 1.82905366e-05 5.17773789e-06]
[0.00314575 0.00395535 0.99289894],[5.86350761e-02 8.07030282e-08 8.05883939e-08],[1.65845040e-01 2.28262634e-07 2.27938399e-07]
[0.06878953 0.32427573 0.60693467],[0.01321657 0.00036363 0.01852939],[0.0373821  0.00102851 0.05240902]
[0.11717834 0.02525364 0.857568  ],[7.43413203e-02 1.88731931e-06 2.49893149e-06],[2.10269007e-01 5.33814513e-06 7.06804561e-06]
[0.08580922 0.02627242 0.88791835],[6.74724115e-02 9.10895890e-07 1.75123378e-06],[1.90840799e-01 2.57640264e-06 4.95323713e-06]
[0.0099291  0.00747838 0.98259246],[5.96434470e-02 1.22882735e-07 1.11502115e-07],[1.68697143e-01 3.47564860e-07 3.15375607e-07]
[0.02529238 0.06822959 0.9064781 ],[5.64508512e-02 2.72753456e-06 2.15594778e-05],[1.59667119e-01 7.71463273e-06 6.09794118e-05]
[0.00473479 0.00658608 0.9886791 ],[6.09312016e-02 1.25720138e-07 1.27666906e-07],[1.72339463e-01 3.55590249e-07 3.61096539e-07]
[0.01371368 0.50221175 0.4840746 ],[0.00825237 0.00325302 0.0763783 ],[0.02334123 0.00920093 0.21603044]
[0.0326175  0.13974652 0.827636  ],[3.29059277e-02 3.22282486e-05 1.01493542e-03],[9.30720184e-02 9.11552526e-05 2.87067088e-03]
[0.4117881  0.00270434 0.5855075 ],[0.00211738 0.09777697 0.00140489],[0.00598884 0.27655503 0.00397363]
[0.01004366 0.00595445 0.9840019 ],[6.42985224e-02 4.57576390e-07 3.29324191e-07],[1.81863685e-01 1.29422147e-06 9.31469475e-07]
[0.13078755 0.14771001 0.7215024 ],[0.03047226 0.00321153 0.00012066],[0.08618857 0.00908357 0.00034128]
[0.00564334 0.03202596 0.9623307 ],[6.44136950e-02 7.91246124e-07 4.44915627e-07],[1.82189442e-01 2.23798200e-06 1.25841143e-06]
[0.02239478 0.7131082  0.264497  ],[1.82628080e-06 5.19930609e-02 2.01057918e-05],[5.16550214e-06 1.47058584e-01 5.68677669e-05]
[0.02812543 0.03175721 0.94011736],[7.35057183e-02 2.26261352e-06 1.67985682e-06],[2.07905567e-01 6.39963746e-06 4.75135259e-06]
[0.0330367 0.0285986 0.9383647],[7.15720763e-02 1.04325120e-06 1.32219021e-06],[2.02436402e-01 2.95075999e-06 3.73971864e-06]
[0.020173   0.02039503 0.95943195],[6.49255487e-02 3.20862161e-07 4.00921998e-07],[1.83637183e-01 9.07535239e-07 1.13397866e-06]
[0.03500561 0.1429206  0.8220738 ],[5.73938711e-02 1.34517751e-05 1.08886054e-04],[1.62334382e-01 3.80473654e-05 3.07976270e-04]
[0.05240643 0.13156344 0.81603014],[7.94089321e-02 2.48095984e-05 1.30593900e-05],[2.24602377e-01 7.01721409e-05 3.69375329e-05]
[0.01659705 0.1975141  0.78588873],[7.67659325e-02 1.97024346e-05 4.95669246e-05],[2.17126846e-01 5.57269003e-05 1.40196434e-04]
[0.07778607 0.01314192 0.9090721 ],[6.92092827e-02 8.29037445e-07 6.58451392e-07],[1.95753413e-01 2.34487200e-06 1.86238178e-06]
[0.13154195 0.12691106 0.741547  ],[0.06419634 0.00059926 0.00011183],[0.18157468 0.00169495 0.00031632]
[0.02763221 0.02929591 0.94307184],[6.79148009e-02 7.98227654e-07 1.31604562e-06],[1.92092065e-01 2.25772875e-06 3.72233914e-06]
[0.00852406 0.05830487 0.9331711 ],[6.47156060e-02 4.80306146e-07 3.49750387e-07],[1.83043375e-01 1.35851093e-06 9.89243482e-07]
[0.14855996 0.17327127 0.6781688 ],[0.01676668 0.03792776 0.00190719],[0.04742332 0.1072759  0.00539435]
[0.09235535 0.03763717 0.8700075 ],[7.73703527e-02 4.40509878e-06 6.60121632e-06],[2.18836404e-01 1.24595009e-05 1.86710593e-05]
[0.01412893 0.02290395 0.96296716],[6.09130820e-02 3.04906713e-07 1.95209164e-07],[1.72288213e-01 8.62406418e-07 5.52134893e-07]
[0.05828848 0.09191399 0.84979755],[6.84104856e-02 1.43316101e-06 3.19587109e-06],[1.93494073e-01 4.05359149e-06 9.03928847e-06]
[0.00935978 0.01384999 0.97679025],[6.11350491e-02 1.40759181e-07 1.57728296e-07],[1.72916031e-01 3.98127085e-07 4.46122991e-07]
[0.06818699 0.10544123 0.8263718 ],[3.65132814e-02 6.51459488e-04 2.45941343e-05],[1.03275156e-01 1.84260569e-03 6.95627164e-05]
[0.01596959 0.00715867 0.9768718 ],[6.14041804e-02 2.16400521e-07 1.66948104e-07],[1.73677249e-01 6.12073104e-07 4.72200547e-07]
[0.02996385 0.5761116  0.39392456],[0.00283405 0.00162434 0.09182534],[0.00801592 0.00459432 0.25972129]
[0.05365223 0.02188999 0.9244577 ],[7.06373120e-02 2.51403403e-06 1.43653940e-06],[1.99792489e-01 7.11076205e-06 4.06314702e-06]
[0.01723124 0.06137398 0.9213947 ],[5.84491080e-02 4.03014221e-07 1.46548066e-06],[1.65319042e-01 1.13989635e-06 4.14500525e-06]
[0.31147006 0.03638624 0.65214366],[0.01085563 0.01711013 0.00022877],[0.03070435 0.04839477 0.00064706]
[0.03868477 0.0119172  0.949398  ],[6.61682691e-02 4.39736874e-07 6.01386382e-07],[1.87152127e-01 1.24376370e-06 1.70097756e-06]
[0.01767952 0.01089378 0.9714266 ],[6.22949465e-02 1.89708526e-07 1.69751561e-07],[1.76196716e-01 5.36576740e-07 4.80129921e-07]
[0.56977534 0.01278242 0.41744223],[2.70205289e-05 1.51355580e-03 2.49305925e-02],[7.64255969e-05 4.28098229e-03 7.05143641e-02]
[0.24861866 0.03500652 0.7163748 ],[0.01098609 0.02013099 0.00031773],[0.03107335 0.05693904 0.00089867]
[0.25786555 0.02726155 0.71487296],[3.63935336e-02 2.00262018e-03 9.79009836e-05],[0.10293646 0.00566427 0.00027691]
[0.01792098 0.04544368 0.9366353 ],[6.91461423e-02 7.14689246e-07 9.67332979e-07],[1.95574824e-01 2.02144645e-06 2.73603084e-06]
[0.01043959 0.01349665 0.9760637 ],[6.05110682e-02 1.26193484e-07 1.38024262e-07],[1.71151147e-01 3.56929074e-07 3.90391567e-07]
[0.01496648 0.02397113 0.9610625 ],[6.40823392e-02 2.22501970e-07 2.37654798e-07],[1.81252226e-01 6.29330607e-07 6.72189277e-07]
[0.09526267 0.03103806 0.8736993 ],[7.58886081e-02 5.22497519e-06 3.38539325e-06],[2.14645398e-01 1.47784616e-05 9.57533809e-06]
[0.03354014 0.12545699 0.84100294],[6.65176136e-02 2.82685795e-06 9.62151849e-06],[1.88140223e-01 7.99556170e-06 2.72137639e-05]
[0.02152724 0.18459055 0.7938822 ],[7.40061257e-02 4.48919347e-05 1.56529053e-05],[2.09320933e-01 1.26973566e-04 4.42731019e-05]
[0.02656076 0.11949905 0.8539402 ],[5.31290406e-02 2.73654181e-06 2.83577438e-05],[1.50271620e-01 7.74010909e-06 8.02078118e-05]
[0.09270306 0.06753949 0.8397574 ],[7.35301870e-02 1.69000714e-06 2.27700371e-06],[2.07974775e-01 4.78006203e-06 6.44033906e-06]
[0.16574788 0.07013735 0.7641148 ],[0.01546786 0.02265361 0.0006751 ],[0.04374971 0.06407409 0.00190947]
[0.02178784 0.01148452 0.9667276 ],[6.52111154e-02 2.66170970e-07 2.79678716e-07],[1.84444888e-01 7.52845191e-07 7.91050868e-07]
[0.05894456 0.09566456 0.8453909 ],[8.38990142e-02 1.18728652e-05 1.54622758e-05],[2.37302248e-01 3.35815339e-05 4.37339204e-05]
[0.01820707 0.32218382 0.65960914],[0.01259675 0.00020542 0.01379823],[0.03562899 0.00058103 0.03902729]
[0.1507726  0.00840541 0.84082204],[1.55032877e-02 4.48499422e-03 4.84431326e-05],[0.04384992 0.01268548 0.00013702]
[0.06303918 0.1251275  0.8118333 ],[6.95610054e-02 1.23771569e-05 4.72113589e-05],[1.96748234e-01 3.50078864e-05 1.33533888e-04]
[0.05646895 0.02865065 0.9148804 ],[6.79840651e-02 1.22603612e-06 2.67464939e-06],[1.92287974e-01 3.46775382e-06 7.56505089e-06]
[0.2932984  0.01595426 0.6907473 ],[0.01216989 0.01725393 0.00028489],[0.03442164 0.04880149 0.0008058 ]
[0.03475435 0.02726133 0.93798435],[7.18377882e-02 8.16102296e-07 8.30048506e-07],[2.03187949e-01 2.30828587e-06 2.34773171e-06]
[0.07007466 0.04004199 0.8898834 ],[7.21054478e-02 2.49928018e-06 1.60212520e-06],[2.03945004e-01 7.06903187e-06 4.53149436e-06]
[0.01301916 0.01477593 0.9722049 ],[6.25103579e-02 1.85920105e-07 1.71606477e-07],[1.76805992e-01 5.25861468e-07 4.85376414e-07]
[0.02457254 0.00573241 0.9696951 ],[6.15291096e-02 2.55853947e-07 1.84432300e-07],[1.74030603e-01 7.23664244e-07 5.21653320e-07]
[0.04732618 0.0954645  0.85720927],[2.35035122e-02 2.98583994e-05 1.79257103e-03],[6.64779715e-02 8.44523069e-05 5.07015651e-03]
[0.02215029 0.01574139 0.9621083 ],[6.66119066e-02 4.23260757e-07 3.78153384e-07],[1.88406923e-01 1.19716221e-06 1.06957929e-06]
[0.03881834 0.027086   0.93409556],[6.28629910e-02 4.31641514e-06 1.18938167e-06],[1.77803389e-01 1.22086657e-05 3.36407938e-06]
[0.07864003 0.21925835 0.7021016 ],[0.09051296 0.00026797 0.0004301 ],[0.25600931 0.00075793 0.00121651]
[0.28057146 0.01417397 0.7052546 ],[0.00350898 0.06157284 0.00068832],[0.0099249  0.17415428 0.00194686]
[0.34253284 0.02305193 0.63441527],[0.00954786 0.01994524 0.00024448],[0.02700543 0.05641366 0.00069149]
[0.04447138 0.03283437 0.9226943 ],[6.71307321e-02 2.11697394e-06 6.42356609e-06],[1.89874384e-01 5.98770653e-06 1.81685886e-05]
[0.00309611 0.01325961 0.9836443 ],[5.95289948e-02 1.42252560e-07 1.17189583e-07],[1.68373424e-01 4.02351001e-07 3.31462196e-07]
[0.0869323  0.08009425 0.8329735 ],[6.91506156e-02 8.60165854e-07 1.30381130e-06],[1.95587477e-01 2.43291643e-06 3.68773526e-06]
[0.03517285 0.02774053 0.9370866 ],[6.49835010e-02 7.76890913e-07 4.59054098e-07],[1.83801097e-01 2.19737933e-06 1.29840106e-06]
[0.01513065 0.08729091 0.8975785 ],[7.11869690e-02 1.38598909e-06 2.20306642e-06],[2.01347154e-01 3.92016913e-06 6.23121283e-06]
[0.02567533 0.46403912 0.51028556],[0.00500053 0.00059031 0.04773759],[0.01414363 0.00166964 0.1350223 ]
[0.14144011 0.01433146 0.8442285 ],[6.48944904e-02 1.38143564e-05 3.28966329e-06],[1.83549337e-01 3.90729004e-05 9.30457288e-06]
[0.00608648 0.0264063  0.96750724],[5.91787482e-02 1.00977608e-07 1.10560784e-07],[1.67382777e-01 2.85607806e-07 3.12713120e-07]
[0.00989126 0.01622831 0.97388047],[6.00543349e-02 1.75214451e-07 2.83386216e-07],[1.69859310e-01 4.95581307e-07 8.01537259e-07]
[0.01923943 0.02084932 0.9599113 ],[6.31598549e-02 4.32721017e-07 2.90184515e-07],[1.78643047e-01 1.22391986e-06 8.20765753e-07]
[0.04487671 0.02207937 0.93304396],[6.17300011e-02 8.33950050e-07 3.69382147e-07],[1.74598810e-01 2.35876694e-06 1.04477048e-06]
[0.01496414 0.5773685  0.40766734],[4.31803192e-05 1.86929860e-02 3.27838071e-03],[0.00012213 0.05287175 0.00927266]
[0.3748192  0.02711694 0.5980638 ],[0.01290877 0.0204055  0.00041619],[0.03651153 0.05771546 0.00117717]
[0.07060087 0.013931   0.91546816],[6.04826637e-02 1.24071815e-06 4.25373807e-07],[1.71070807e-01 3.50928086e-06 1.20313881e-06]
[0.03652398 0.01426192 0.94921404],[6.03557099e-02 7.08021309e-07 2.98200230e-07],[1.70711727e-01 2.00258667e-06 8.43437621e-07]
[0.024035   0.22900482 0.7469602 ],[3.83660324e-02 4.85590324e-05 1.03442089e-03],[0.10851553 0.00013735 0.00292578]
[0.3730442  0.12824525 0.49871063],[8.07558488e-05 3.35016340e-03 2.45590878e-02],[0.00022841 0.00947569 0.06946359]
